audio_filename,extracted_text
captcha_7524.wav,fSVUQj
captcha_7525.wav,BYVTJD
captcha_7526.wav,B1QKjJ
captcha_7527.wav,ZP3kvt
captcha_7528.wav,QpWtso
captcha_7529.wav,gWwFxs
captcha_7530.wav,EGY7Gy
captcha_7531.wav,jW6Fmz
captcha_7532.wav,4Xhowk
captcha_7533.wav,NOEwKt
captcha_7534.wav,Ic35z8
captcha_7535.wav,zlziLa
captcha_7536.wav,f81jDh
captcha_7537.wav,SVqqgi
captcha_7538.wav,hGNHnB
captcha_7539.wav,FazSal
captcha_7540.wav,i9uoFc
captcha_7541.wav,mWOKNY
captcha_7542.wav,KZahAj
captcha_7543.wav,ZOr9z0
captcha_7544.wav,B7f303
captcha_7545.wav,bCiYZu
captcha_7546.wav,oKDMol
captcha_7547.wav,jnMYTc
captcha_7548.wav,SHP48t
captcha_7549.wav,fDSQH2
captcha_7550.wav,Ebcwvaf
captcha_7551.wav,Btpnce
captcha_7552.wav,06Shsy
captcha_7553.wav,9s4s7W
captcha_7554.wav,Yol64G
captcha_7555.wav,TRFpAd
captcha_7556.wav,MbJtQj
captcha_7557.wav,IjhpAT
captcha_7558.wav,gDbesA
captcha_7559.wav,I9oknn
captcha_7560.wav,TZ9EjK
captcha_7561.wav,Y9LISx
captcha_7562.wav,fxPBet
captcha_7563.wav,FetOno
captcha_7564.wav,T6Sm8z
captcha_7565.wav,nftqCh
captcha_7566.wav,dwvxPG
captcha_7567.wav,nLFlfo
captcha_7568.wav,0063my
captcha_7569.wav,JfGhhm
captcha_7570.wav,fUOrEL
captcha_7571.wav,6NOMO2
captcha_7572.wav,XuRYqV
captcha_7573.wav,XZUKKS
captcha_7574.wav,UQjlpj
captcha_7575.wav,KgwHKh
captcha_7576.wav,OtHqSP
captcha_7577.wav,uRdYtD
captcha_7578.wav,mQZwAz
captcha_7579.wav,VEky1i
captcha_7580.wav,VB24Zi
captcha_7581.wav,mMcOFe
captcha_7582.wav,nxxVQK
captcha_7583.wav,xl4Qyz
captcha_7584.wav,YIZPAP
captcha_7585.wav,MeRTqy
captcha_7586.wav,uzv dt
captcha_7587.wav,GOLtey
captcha_7588.wav,Z8swlB
captcha_7589.wav,NXQKxo
captcha_7590.wav,s3j0cf
captcha_7591.wav,5XRret
captcha_7592.wav,82LZOT
captcha_7593.wav,GgqiSE
captcha_7594.wav,TXvzr4
captcha_7595.wav,WzzSuD
captcha_7596.wav,XQ78Zn
captcha_7597.wav,XvrxWm
captcha_7598.wav,YIFxWZ
captcha_7599.wav,leHFBo
captcha_7600.wav,9zWgiy
captcha_7601.wav,TKWZtB
captcha_7602.wav,TyVTol
captcha_7603.wav,JaYYKG
captcha_7604.wav,LPrlyn
captcha_7605.wav,SERgmL
captcha_7606.wav,WFOeSM
captcha_7607.wav,SNZipS
captcha_7608.wav,SyEJNn
captcha_7609.wav,rqbecu
captcha_7610.wav,HQTESJ
captcha_7611.wav,keDama
captcha_7612.wav,kqSBq7
captcha_7613.wav,slwlMv
captcha_7614.wav,uDPdnc
captcha_7615.wav,hbcaTx
captcha_7616.wav,WBeSLz
captcha_7617.wav,IBR3XN
captcha_7618.wav,Xsamar
captcha_7619.wav,4IESrp
captcha_7620.wav,XDLInu
captcha_7621.wav,gYEO6D
captcha_7622.wav,DTHENc
captcha_7623.wav,IWGswE
captcha_7624.wav,CaynRO
captcha_7625.wav,z8skec
captcha_7626.wav,XrywSt
captcha_7627.wav,ApjpOR
captcha_7628.wav,KwKJNg
captcha_7629.wav,TiuQIw
captcha_7630.wav,Tzic3m
captcha_7631.wav,26f6Jm
captcha_7632.wav,loVSmS
captcha_7633.wav,czbcs2
captcha_7634.wav,OxuOQA
captcha_7635.wav,PVUTHv
captcha_7636.wav,ZkaCcQ
captcha_7637.wav,XCTOSA
captcha_7638.wav,k4eRxb
captcha_7639.wav,LWsTv1
captcha_7640.wav,PjiZZc
captcha_7641.wav,AZxmpG
captcha_7642.wav,JUi2qw
captcha_7643.wav,ZnltyP
captcha_7644.wav,VBmcVI
captcha_7645.wav,EvVJIJ
captcha_7646.wav,YtqPOF
captcha_7647.wav,bgWTLp
captcha_7648.wav,uJtpli
captcha_7649.wav,W6kAIT
captcha_7650.wav,WOaQm1
captcha_7651.wav,upTDOT
captcha_7652.wav,cRiJmi
captcha_7653.wav,he6kBU
captcha_7654.wav,244txp
captcha_7655.wav,sHAdcs
captcha_7656.wav,qPtnrz
captcha_7657.wav,fTIPIJ
captcha_7658.wav,031a9r
captcha_7659.wav,PzjMAc
captcha_7660.wav,946Nbp
captcha_7661.wav,qyS3uy
captcha_7662.wav,ZpieiR
captcha_7663.wav,WScMBz
captcha_7664.wav,ZWgwEo
captcha_7665.wav,hOSNJK
captcha_7666.wav,WXRC4H
captcha_7667.wav,ZUlgeC
captcha_7668.wav,WYvFGN
captcha_7669.wav,RvbOIA
captcha_7670.wav,SL92bU
captcha_7671.wav,6n3pxX
captcha_7672.wav,azucKF
captcha_7673.wav,xZAyeP
captcha_7674.wav,TAgrow
captcha_7675.wav,nTnXcB
captcha_7676.wav,GmgJLK
captcha_7677.wav,VeAhzJ
captcha_7678.wav,iyfPka
captcha_7679.wav,bOiJra
captcha_7680.wav,QbXNez
captcha_7681.wav,2jWYPm
captcha_7682.wav,Hozxoi
captcha_7683.wav,HEEkoT
captcha_7684.wav,AWOyvk
captcha_7685.wav,wnYbzS
captcha_7686.wav,AuHHUt
captcha_7687.wav,kIENiU
captcha_7688.wav,9XolpB
captcha_7689.wav,GvSrXy
captcha_7690.wav,D2J6Ph
captcha_7691.wav,HTAjmS
captcha_7692.wav,tPICdL
captcha_7693.wav,pz/6Bf
captcha_7694.wav,6qbzwq
captcha_7695.wav,PUUUSn
captcha_7696.wav,Bpnvlr
captcha_7697.wav,bbwOEO
captcha_7698.wav,aFOnpn
captcha_7699.wav,Jx83td
captcha_7700.wav,kbvVBX
captcha_7701.wav,Zu7GLt
captcha_7702.wav,QCMZMk
captcha_7703.wav,gysoqb
captcha_7704.wav,8xPSPt
captcha_7705.wav,KPhXWD
captcha_7706.wav,3ACVMR
captcha_7707.wav,QEpodm
captcha_7708.wav,gnjsuP
captcha_7709.wav,VkWKZD
captcha_7710.wav,qazqSD
captcha_7711.wav,2AQo9a
captcha_7712.wav,RtaH8L
captcha_7713.wav,RqDTuo
captcha_7714.wav,InMTzT
captcha_7715.wav,DBxCjX
captcha_7716.wav,quOHol
captcha_7717.wav,42E2nv
captcha_7718.wav,OzBgxd
captcha_7719.wav,hUCfGl
captcha_7720.wav,ZOvFgr
captcha_7721.wav,m3moiq
captcha_7722.wav,nChlmg
captcha_7723.wav,JdPyOP
captcha_7724.wav,D2TITu
captcha_7725.wav,AfkXIF
captcha_7726.wav,6gWzB9
captcha_7727.wav,dwSyny
captcha_7728.wav,XwYtAN
captcha_7729.wav,LHSako
captcha_7730.wav,CL6CzY
captcha_7731.wav,WuQNhs
captcha_7732.wav,WXWjb
captcha_7733.wav,PYPO6R
captcha_7734.wav,EoLBpp
captcha_7735.wav,WIIbZU
captcha_7736.wav,dRIUlo
captcha_7737.wav,91nvoG
captcha_7738.wav,mlYBqM
captcha_7739.wav,g60Q2h
captcha_7740.wav,8GNOMg
captcha_7741.wav,pnRIQN
captcha_7742.wav,ZAlefw
captcha_7743.wav,vodKfv
captcha_7744.wav,SEcxAq
captcha_7745.wav,uy4YYe
captcha_7746.wav,Ojczte
captcha_7747.wav,Z8Urpl
captcha_7748.wav,J6NcYG
captcha_7749.wav,OLYCAI
captcha_7750.wav,I3bfuN
captcha_7751.wav,VhZbld
captcha_7752.wav,gisdjo
captcha_7753.wav,ISkIEv
captcha_7754.wav,FToJpy
captcha_7755.wav,CY7nSx
captcha_7756.wav,AXx3c9
captcha_7757.wav,yVpRpK
captcha_7758.wav,wkuyvt
captcha_7759.wav,UTtxFn
captcha_7760.wav,arec3I
captcha_7761.wav,Zmidlr
captcha_7762.wav,BcXYq2
captcha_7763.wav,qMstlp
captcha_7764.wav,abEuOB
captcha_7765.wav,LSYZAe
captcha_7766.wav,07Bn10
captcha_7767.wav,HocPsH
captcha_7768.wav,MPolr3
captcha_7769.wav,BpWpal
captcha_7770.wav,HSSTy6
captcha_7771.wav,OcE6CL
captcha_7772.wav,XXUyMj
captcha_7773.wav,yJcTsg
captcha_7774.wav,NbhEna
captcha_7775.wav,TsORB6
captcha_7776.wav,r4ZyFI
captcha_7777.wav,GZ4FuD
captcha_7778.wav,uOs9To
captcha_7779.wav,4g8gjW
captcha_7780.wav,SrOx2K
captcha_7781.wav,d1NRGv
captcha_7782.wav,rGhi88
captcha_7783.wav,ThZ4F1
captcha_7784.wav,IEBB33
captcha_7785.wav,rmlRlv
captcha_7786.wav,TPOeCi
captcha_7787.wav,mY7qt7
captcha_7788.wav,JZzI3H
captcha_7789.wav,7BLbCB
captcha_7790.wav,nv2lzH
captcha_7791.wav,OLPZEF
captcha_7792.wav,SpeUjz
captcha_7793.wav,THSJD3
captcha_7794.wav,hF9yrC
captcha_7795.wav,ZOkMcz
captcha_7796.wav,XJzlyn
captcha_7797.wav,nUnWkf
captcha_7798.wav,Mts8Mw
captcha_7799.wav,ghWDyl
captcha_7800.wav,SdrjT3
captcha_7801.wav,YWVITI
captcha_7802.wav,ZKIHNQ
captcha_7803.wav,91tJFJ
captcha_7804.wav,mZekhg
captcha_7805.wav,Zy84HJ
captcha_7806.wav,78qnu8
captcha_7807.wav,PzuuWF
captcha_7808.wav,pezKb2
captcha_7809.wav,9zvHix
captcha_7810.wav,MVttqx
captcha_7811.wav,OafNMg
captcha_7812.wav,kNFd8s
captcha_7813.wav,kPiqci
captcha_7814.wav,Zzf719
captcha_7815.wav,nU9Wd6
captcha_7816.wav,RZ9uJP
captcha_7817.wav,gebvsG
captcha_7818.wav,udVsYA
captcha_7819.wav,RMXZYz
captcha_7820.wav,LonWCc
captcha_7821.wav,diDhJE
captcha_7822.wav,OuxpFz
captcha_7823.wav,GJws26
captcha_7824.wav,JicSGu
captcha_7825.wav,rRwBpg
captcha_7826.wav,OZneYa
captcha_7827.wav,Kfhn51
captcha_7828.wav,AgHQsO
captcha_7829.wav,72Vga5
captcha_7830.wav,Q9IRya
captcha_7831.wav,ZUpMZe
captcha_7832.wav,LDZytg
captcha_7833.wav,RhQuB4
captcha_7834.wav,WdDc3j
captcha_7835.wav,DGSAIK
captcha_7836.wav,cIKI8k
captcha_7837.wav,7Cquo
captcha_7838.wav,goghFo
captcha_7839.wav,IPquwy
captcha_7840.wav,ho9skb
captcha_7841.wav,CU8OjS
captcha_7842.wav,EeuNxs
captcha_7843.wav,fnbIEd
captcha_7844.wav,OVjiy9
captcha_7845.wav,7uNJON
captcha_7846.wav,Z4CRVP
captcha_7847.wav,xOhz8y
captcha_7848.wav,dgUn8I
captcha_7849.wav,DFFU9S
captcha_7850.wav,OLWkSt
captcha_7851.wav,PleZMy
captcha_7852.wav,3khZSC
captcha_7853.wav,RJzOWB
captcha_7854.wav,ecwESx
captcha_7855.wav,cHue73
captcha_7856.wav,OGI3tF
captcha_7857.wav,afxPZz
captcha_7858.wav,GAcDXN
captcha_7859.wav,3lhonJ
captcha_7860.wav,6qFTOu
captcha_7861.wav,Zdztos
captcha_7862.wav,umSSud
captcha_7863.wav,91IXD9
captcha_7864.wav,UJHjRb
captcha_7865.wav,gRmHkt
captcha_7866.wav,9LXzH7
captcha_7867.wav,FNJFq9
captcha_7868.wav,IqRXnw
captcha_7869.wav,SVzrLZ
captcha_7870.wav,NEnBvU
captcha_7871.wav,1dl9c7
captcha_7872.wav,s3/EfX
captcha_7873.wav,UUSbCM
captcha_7874.wav,wubA8a
captcha_7875.wav,rrIILL
captcha_7876.wav,Tykj71
captcha_7877.wav,OqbaAm
captcha_7878.wav,SCtiuF
captcha_7879.wav,qsTLVu
captcha_7880.wav,efCmYs
captcha_7881.wav,CHBd1Z
captcha_7882.wav,vXnLXD
captcha_7883.wav,mZmtqu
captcha_7884.wav,BiDgvt
captcha_7885.wav,sDse4e
captcha_7886.wav,HEZEIF
captcha_7887.wav,XJEFJt
captcha_7888.wav,pDNfmS
captcha_7889.wav,OtALMF
captcha_7890.wav,do3p8h
captcha_7891.wav,dODxho
captcha_7892.wav,xD4Oei
captcha_7893.wav,pwhHZN
captcha_7894.wav,Fxhxjz
captcha_7895.wav,IRPCCk
captcha_7896.wav,qaUSHY
captcha_7897.wav,Ote1SW
captcha_7898.wav,ISkIGI
captcha_7899.wav,dOTFPP
captcha_7900.wav,CH8pIX
captcha_7901.wav,fNPWgp
captcha_7902.wav,konpkl
captcha_7903.wav,BYB660
captcha_7904.wav,ZHk3y2
captcha_7905.wav,ZCv2oi
captcha_7906.wav,tJMugV
captcha_7907.wav,BfFABV
captcha_7908.wav,aQaAOO
captcha_7909.wav,S9dgmj
captcha_7910.wav,xkndOB
captcha_7911.wav,EiJa63
captcha_7912.wav,bBbOGL
captcha_7913.wav,zuvkf8
captcha_7914.wav,IdqEwM
captcha_7915.wav,i03cua
captcha_7916.wav,TDgMUP
captcha_7917.wav,iaBN42
captcha_7918.wav,SxoCyU
captcha_7919.wav,AXLSBZ
captcha_7920.wav,MiOscc
captcha_7921.wav,dRhulu
captcha_7922.wav,PhiMTo
captcha_7923.wav,H2811T
captcha_7924.wav,jTnxv9
captcha_7925.wav,mZABow
captcha_7926.wav,Eus903
captcha_7927.wav,Ah4hHF
captcha_7928.wav,gvtaPm
captcha_7929.wav,iLdlgr
captcha_7930.wav,WzSYja
captcha_7931.wav,ZKZgot
captcha_7932.wav,3e/00f
captcha_7933.wav,le6Kzz
captcha_7934.wav,X2BRAZ
captcha_7935.wav,p3ODZy
captcha_7936.wav,CIBGT4
captcha_7937.wav,UJZbvc
captcha_7938.wav,wotz25
captcha_7939.wav,WLOHIT
captcha_7940.wav,DeMWE6
captcha_7941.wav,UZVbTE
captcha_7942.wav,1OV8qg
captcha_7943.wav,fkQt4t
captcha_7944.wav,qQnWi7
captcha_7945.wav,fouTZe
captcha_7946.wav,gPPIxL
captcha_7947.wav,YdcKKB
captcha_7948.wav,dIWmld
captcha_7949.wav,I3gaz0
captcha_7950.wav,Dng46B
captcha_7951.wav,VGnGEq
captcha_7952.wav,LRYZAi
captcha_7953.wav,RAGRWV
captcha_7954.wav,oPOts1
captcha_7955.wav,COgbso
captcha_7956.wav,ajqbtG
captcha_7957.wav,dwsRtc
captcha_7958.wav,rOiWns
captcha_7959.wav,Z99uUP
captcha_7960.wav,Omv9jw
captcha_7961.wav,B9We14
captcha_7962.wav,XUIQLW
captcha_7963.wav,OIOAEH
captcha_7964.wav,MWgyQ
captcha_7965.wav,KZazuz
captcha_7966.wav,zoiRpv
captcha_7967.wav,6loK8r
captcha_7968.wav,SLqW8f
captcha_7969.wav,yIsVVQ
captcha_7970.wav,jYBULU
captcha_7971.wav,n4IB3I
captcha_7972.wav,3DjBCv
captcha_7973.wav,AAlupT
captcha_7974.wav,IbsrxY
captcha_7975.wav,I980PB
captcha_7976.wav,hDgQbE
captcha_7977.wav,ystox3
captcha_7978.wav,800kdK
captcha_7979.wav,mzF8by
captcha_7980.wav,tgJOHI
captcha_7981.wav,ZTRKTI
captcha_7982.wav,WWAULY
captcha_7983.wav,ulo5m?
captcha_7984.wav,BMNWaL
captcha_7985.wav,OxM2s6
captcha_7986.wav,kmQozz
captcha_7987.wav,jWbCg6
captcha_7988.wav,HEA6
captcha_7989.wav,H76ap1
captcha_7990.wav,NJsOGQ
captcha_7991.wav,e1X6SF
captcha_7992.wav,lafwY2
captcha_7993.wav,wlm3jR
captcha_7994.wav,PEOsDO
captcha_7995.wav,Qsuoor
captcha_7996.wav,57axLJ
captcha_7997.wav,IBSOOF
captcha_7998.wav,kVZey8
captcha_7999.wav,Jlg6JG
captcha_8000.wav,ENmevl
captcha_8001.wav,AnOvXX
captcha_8002.wav,tfk6N3
captcha_8003.wav,2BRT
captcha_8004.wav,qpV35g
captcha_8005.wav,sUA5b4
captcha_8006.wav,ZSzEPI
captcha_8007.wav,gbhoc4
captcha_8008.wav,UluBzz
captcha_8009.wav,QOKxKZ
captcha_8010.wav,VU8a69
captcha_8011.wav,pPIAnz
captcha_8012.wav,JBV3sK
captcha_8013.wav,71jtPw
captcha_8014.wav,Y9Buo3
captcha_8015.wav,fGhpkj
captcha_8016.wav,Wmq5i3
captcha_8017.wav,37Swr2
captcha_8018.wav,3VMYoc
captcha_8019.wav,LqaeJo
captcha_8020.wav,JWscOf
captcha_8021.wav,puluvX
captcha_8022.wav,NdgEgU
captcha_8023.wav,2VFZId
captcha_8024.wav,RTszFO
captcha_8025.wav,2TbYRn
captcha_8026.wav,ZqPHkV
captcha_8027.wav,a3pTuK
captcha_8028.wav,JPEclt
captcha_8029.wav,Blsnss
captcha_8030.wav,2UeEW
captcha_8031.wav,BAxXqb
captcha_8032.wav,3GOE6y
captcha_8033.wav,KvbSml
captcha_8034.wav,1BOxzT
captcha_8035.wav,9wQISU
captcha_8036.wav,jdp8q8
captcha_8037.wav,dSwcDW
captcha_8038.wav,YZEbqp
captcha_8039.wav,Ow2Svg
captcha_8040.wav,3biRRQ
captcha_8041.wav,SLXcWo
captcha_8042.wav,cggVfs
captcha_8043.wav,rfcG8r
captcha_8044.wav,FPMLUV
captcha_8045.wav,3Apr92
captcha_8046.wav,ZUhJAQ
captcha_8047.wav,rBfkEq
captcha_8048.wav,rkV9VI
captcha_8049.wav,pw8CVv
captcha_8050.wav,nXGr4B
captcha_8051.wav,UZ7KLM
captcha_8052.wav,hQ2iRR
captcha_8053.wav,Fh94fm
captcha_8054.wav,Rvnolo
captcha_8055.wav,gnJMhJ
captcha_8056.wav,afDfoE
captcha_8057.wav,bohwdR
captcha_8058.wav,oUatgP
captcha_8059.wav,~CqzB63
captcha_8060.wav,EjOHDJ
captcha_8061.wav,VAsXbP
captcha_8062.wav,18C2f8
captcha_8063.wav,9thctn
captcha_8064.wav,t8xBZu
captcha_8065.wav,Oulp9n
captcha_8066.wav,TGQHOc
captcha_8067.wav,UNtDun
captcha_8068.wav,ZhDCdB
captcha_8069.wav,2CRSgC
captcha_8070.wav,PEECdU
captcha_8071.wav,TjGEZm
captcha_8072.wav,id4Qka
captcha_8073.wav,IvHaml
captcha_8074.wav,IkBol2
captcha_8075.wav,uiMMua
captcha_8076.wav,OHUSfe
captcha_8077.wav,IsAuFD
captcha_8078.wav,YQYyTR
captcha_8079.wav,bPddBV
captcha_8080.wav,QMmPKw
captcha_8081.wav,Incz
captcha_8082.wav,Kyzuik
captcha_8083.wav,K9O6ki
captcha_8084.wav,3CnWOM
captcha_8085.wav,BEnGeo
captcha_8086.wav,JWFy2y
captcha_8087.wav,MSEYBU
captcha_8088.wav,RRN4Ow
captcha_8089.wav,VZk4hR
captcha_8090.wav,UzxkiJ
captcha_8091.wav,pDbbyd
captcha_8092.wav,NKfBHq
captcha_8093.wav,Om JncE
captcha_8094.wav,Srwg Ir
captcha_8095.wav,2AhLma
captcha_8096.wav,YCDmqi
captcha_8097.wav,ORyrcg
captcha_8098.wav,xlgbCa
captcha_8099.wav,KfALKv
captcha_8100.wav,OANH6T
captcha_8101.wav,WcZmiq
captcha_8102.wav,gBiDO8
captcha_8103.wav,sxdJfi
captcha_8104.wav,LhMiJF
captcha_8105.wav,Sq73f
captcha_8106.wav,JIfSHG
captcha_8107.wav,TB9Ppi
captcha_8108.wav,CiiwTO
captcha_8109.wav,Kpjlpq
captcha_8110.wav,PWsh1L
captcha_8111.wav,Wb7137
captcha_8112.wav,dZ85LF
captcha_8113.wav,fnzvDi
captcha_8114.wav,YOczzo
captcha_8115.wav,UboFGZ
captcha_8116.wav,AAGfzK
captcha_8117.wav,ZKiTDE
captcha_8118.wav,oniPVU
captcha_8119.wav,bvzatz
captcha_8120.wav,TvJyaQ
captcha_8121.wav,QoOjdv
captcha_8122.wav,FOCPEV
captcha_8123.wav,odMyNJ
captcha_8124.wav,9xSGOZ
captcha_8125.wav,Ib2eRi
captcha_8126.wav,s5g3s9
captcha_8127.wav,IFwxWP
captcha_8128.wav,i25Kbz
captcha_8129.wav,TATZMD
captcha_8130.wav,TloYNJ
captcha_8131.wav,RKTIBV
captcha_8132.wav,ptYxbo
captcha_8133.wav,Vro89w
captcha_8134.wav,fosd70
captcha_8135.wav,o5KOmo
captcha_8136.wav,SBvmgg
captcha_8137.wav,LpvkNH
captcha_8138.wav,ofOCHj
captcha_8139.wav,RGOVhI
captcha_8140.wav,LxJOlp
captcha_8141.wav,6NVIno
captcha_8142.wav,OEdwhy
captcha_8143.wav,wt6WuM
captcha_8144.wav,BeAtad
captcha_8145.wav,diY1Q
captcha_8146.wav,vSuZRX
captcha_8147.wav,rIOPVE
captcha_8148.wav,hgcXmu
captcha_8149.wav,usgP9H
captcha_8150.wav,GOkCpc
captcha_8151.wav,gTuVdv
captcha_8152.wav,16m1JP
captcha_8153.wav,eLZFWG
captcha_8154.wav,2tvmTZ
captcha_8155.wav,Zz6Nrh
captcha_8156.wav,6ndjni
captcha_8157.wav,UDXwTM
captcha_8158.wav,9xOdvz
captcha_8159.wav,WF4OFL
captcha_8160.wav,8ihjRO
captcha_8161.wav,3XbxBv
captcha_8162.wav,VqqVbe
captcha_8163.wav,Owj8zH
captcha_8164.wav,mXDc7Q
captcha_8165.wav,QnsdRO
captcha_8166.wav,TswNu3
captcha_8167.wav,Q4Ei9o
captcha_8168.wav,i6sC7f
captcha_8169.wav,wfHguE
captcha_8170.wav,uXUamx
captcha_8171.wav,iGuOyP
captcha_8172.wav,AHOvXI
captcha_8173.wav,JqoJUI
captcha_8174.wav,8RZXbd
captcha_8175.wav,BgoHbl
captcha_8176.wav,y3dptR
captcha_8177.wav,Zigule
captcha_8178.wav,AsekNe
captcha_8179.wav,IPeMGJ
captcha_8180.wav,OICVcQ
captcha_8181.wav,27oVUu
captcha_8182.wav,03gYMt
captcha_8183.wav,mXybgq
captcha_8184.wav,OUPAYO
captcha_8185.wav,TAznhs
captcha_8186.wav,IpmOMm
captcha_8187.wav,cKiRke
captcha_8188.wav,d93FSH
captcha_8189.wav,Cb6gmG
captcha_8190.wav,eZmKc9
captcha_8191.wav,AauEXt
captcha_8192.wav,BUin80
captcha_8193.wav,Ylpego
captcha_8194.wav,vFfRIr
captcha_8195.wav,SWtTIlk
captcha_8196.wav,yCtEfc
captcha_8197.wav,3OWeVU
captcha_8198.wav,zxDfmb
captcha_8199.wav,eZrsr8
captcha_8200.wav,9CshBo
captcha_8201.wav,ZzUSgH
captcha_8202.wav,C3Ojlo
captcha_8203.wav,Wdsqir
captcha_8204.wav,A9SXeq
captcha_8205.wav,uWIGBx
captcha_8206.wav,LtOcBL
captcha_8207.wav,V9TBML
captcha_8208.wav,3VAJ9g
captcha_8209.wav,SghobR
captcha_8210.wav,ZgXIlz
captcha_8211.wav,jyiFid
captcha_8212.wav,tiv9g2
captcha_8213.wav,f4DBXT
captcha_8214.wav,XFcNOd
captcha_8215.wav,WEO JBn
captcha_8216.wav,TsoL3S
captcha_8217.wav,fuUKBs
captcha_8218.wav,wO66C
captcha_8219.wav,kpJqHg
captcha_8220.wav,cDiheT
captcha_8221.wav,NJhnxT
captcha_8222.wav,h4JeW1
captcha_8223.wav,RHscmM
captcha_8224.wav,wpImpx
captcha_8225.wav,d9JHIc
captcha_8226.wav,SNoHRZ
captcha_8227.wav,AgLabl
captcha_8228.wav,wW0645
captcha_8229.wav,pVZ8iB
captcha_8230.wav,Y2fXqc
captcha_8231.wav,ZRLJU2
captcha_8232.wav,rA91AE
captcha_8233.wav,G3JnPO
captcha_8234.wav,WSFkWZ
captcha_8235.wav,Vgd9SC
captcha_8236.wav,Ssff88
captcha_8237.wav,yUIZk6
captcha_8238.wav,PRs3rR
captcha_8239.wav,mo4cQ6
captcha_8240.wav,IXko5
captcha_8241.wav,Klrsm8
captcha_8242.wav,jtrLRR
captcha_8243.wav,6gROfP
captcha_8244.wav,ewudNk
captcha_8245.wav,DoxOiL
captcha_8246.wav,HNdy70
captcha_8247.wav,8ZZ1W
captcha_8248.wav,3Gdn3e
captcha_8249.wav,JzstoE
captcha_8250.wav,LCJEox
captcha_8251.wav,Mkteur
captcha_8252.wav,tnnzhs
captcha_8253.wav,DHZVGB
captcha_8254.wav,GwWCSa
captcha_8255.wav,Utilda
captcha_8256.wav,3npShF
captcha_8257.wav,Ohlogg
captcha_8258.wav,18OoHc
captcha_8259.wav,uOexDb
captcha_8260.wav,aNIqOU
captcha_8261.wav,ENZFnk
captcha_8262.wav,iZfoF4
captcha_8263.wav,WyL Qli
captcha_8264.wav,fRnboj
captcha_8265.wav,cqa8Dz
captcha_8266.wav,URhoqd
captcha_8267.wav,ZWUb4j
captcha_8268.wav,FFZKOh
captcha_8269.wav,QtSsOc
captcha_8270.wav,NanRIs
captcha_8271.wav,e8wWbJ
captcha_8272.wav,eklWUy
captcha_8273.wav,VBzIHI
captcha_8274.wav,AdU3jb
captcha_8275.wav,IEhra4
captcha_8276.wav,AEglng
captcha_8277.wav,3uVHNI
captcha_8278.wav,aoWikk
captcha_8279.wav,CZsmln
captcha_8280.wav,Nbk483
captcha_8281.wav,spuu37
captcha_8282.wav,sQTrgd
captcha_8283.wav,ZmWlMo
captcha_8284.wav,nbGRbQ
captcha_8285.wav,nTaNut
captcha_8286.wav,pkVnue
captcha_8287.wav,7S59FI
captcha_8288.wav,gSx4Xz
captcha_8289.wav,29awnW
captcha_8290.wav,PgWH4T
captcha_8291.wav,S4aabD
captcha_8292.wav,20vK20
captcha_8293.wav,IGtty6
captcha_8294.wav,IAmvpr
captcha_8295.wav,buMGfK
captcha_8296.wav,vah7zg
captcha_8297.wav,cjoKbe
captcha_8298.wav,yo4eh3
captcha_8299.wav,Opge3x
captcha_8300.wav,WrAvCk
captcha_8301.wav,jkTCzc
captcha_8302.wav,7ZnSrt
captcha_8303.wav,ztUSG1
captcha_8304.wav,NdlrVi
captcha_8305.wav,q8Ulew
captcha_8306.wav,20RtDD
captcha_8307.wav,SQUpsw
captcha_8308.wav,UNclwl
captcha_8309.wav,XTuazw
captcha_8310.wav,UZAsHC
captcha_8311.wav,KrVILA
captcha_8312.wav,EpSmx4
captcha_8313.wav,ZGIrUM
captcha_8314.wav,ZIbDtr
captcha_8315.wav,mQ2gVB
captcha_8316.wav,pKlmLH
captcha_8317.wav,ihJcWu
captcha_8318.wav,yvkZEE
captcha_8319.wav,3SPxUB
captcha_8320.wav,mILhZR
captcha_8321.wav,YPUk10
captcha_8322.wav,ZdyAyl
captcha_8323.wav,jzClmn
captcha_8324.wav,qHqzSc
captcha_8325.wav,mhMsOL
captcha_8326.wav,jAmRZA
captcha_8327.wav,NudDba
captcha_8328.wav,slhowy
captcha_8329.wav,8bnwgh
captcha_8330.wav,t8uVME
captcha_8331.wav,nrbOxe
captcha_8332.wav,cX33C0
captcha_8333.wav,FfPdUK
captcha_8334.wav,cvOFnR
captcha_8335.wav,8oT9f0
captcha_8336.wav,VoJaxJ
captcha_8337.wav,ShdmcG
captcha_8338.wav,IfyljA
captcha_8339.wav,DlwnCo
captcha_8340.wav,bst8KO
captcha_8341.wav,32rcuA
captcha_8342.wav,IYdwt2
captcha_8343.wav,wVZaY6
captcha_8344.wav,jokobl
captcha_8345.wav,ecMBBL
captcha_8346.wav,1N143B
captcha_8347.wav,VrxDBl
captcha_8348.wav,NOkMON
captcha_8349.wav,3AwCYR
captcha_8350.wav,syDwzz
captcha_8351.wav,qhnKlc
captcha_8352.wav,cvjUmj
captcha_8353.wav,HJKqQc
captcha_8354.wav,CNCWuP
captcha_8355.wav,Y8zXVz
captcha_8356.wav,dMOoMg
captcha_8357.wav,LxsnN3
captcha_8358.wav,mp8ezi
captcha_8359.wav,OeZGYn
